inventory_id,product_id,store_id,warehouse_id,date_id,stock_on_hand,stock_in,stock_out,reorder_point,lead_time_days,expiry_date,batch_number,batch_id
10164,1772,2581,7,2024-09-10,96,104,8,30,2,2025-01-28,BN10164,1772-2024-09-10
10165,108,2270,4,2025-03-15,75,84,9,30,1,2025-08-04,BN10165,108-2025-03-15
10166,626,2557,4,2022-10-28,84,84,0,30,5,2023-04-03,BN10166,626-2022-10-28
10167,1228,7,4,2023-06-03,79,79,0,30,2,2023-10-30,BN10167,1228-2023-06-03
10168,375,1815,4,2024-12-11,86,86,0,30,2,2025-05-12,BN10168,375-2024-12-11
10169,1854,2788,4,2025-04-08,96,96,0,30,3,2025-08-12,BN10169,1854-2025-04-08
10170,553,2498,4,2023-01-29,89,100,11,30,5,2023-05-26,BN10170,553-2023-01-29
10171,772,830,1,2023-09-09,138,138,0,30,5,2024-02-12,BN10171,772-2023-09-09
10172,1083,851,6,2022-01-27,80,80,0,30,2,2022-04-27,BN10172,1083-2022-01-27
10173,1642,1396,7,2024-12-22,138,141,3,30,2,2025-03-30,BN10173,1642-2024-12-22
10174,676,1821,6,2023-11-29,134,138,4,30,1,2024-04-24,BN10174,676-2023-11-29
10175,14,1740,3,2024-12-25,58,62,4,30,2,2025-05-03,BN10175,14-2024-12-25
10176,1445,2302,3,2022-07-23,31,35,4,30,5,2022-12-07,BN10176,1445-2022-07-23
10177,361,2142,4,2023-09-06,106,132,26,30,4,2024-03-01,BN10177,361-2023-09-06
10178,482,2295,4,2024-08-04,128,130,2,30,3,2025-01-13,BN10178,482-2024-08-04
10179,1580,698,7,2023-04-14,108,111,3,30,5,2023-07-29,BN10179,1580-2023-04-14
10180,1398,1046,3,2024-09-25,60,74,14,30,2,2025-01-06,BN10180,1398-2024-09-25
10181,1366,736,1,2022-07-12,135,136,1,30,5,2022-12-01,BN10181,1366-2022-07-12
10182,528,1705,6,2025-04-18,77,89,12,30,1,2025-09-18,BN10182,528-2025-04-18
10183,1606,1235,4,2024-05-23,75,75,0,30,4,2024-10-22,BN10183,1606-2024-05-23
10184,1113,1912,2,2022-02-08,107,115,8,30,5,2022-06-15,BN10184,1113-2022-02-08
10185,735,2539,6,2024-05-02,126,131,5,30,3,2024-10-29,BN10185,735-2024-05-02
10186,722,1432,1,2022-03-16,103,104,1,30,5,2022-07-14,BN10186,722-2022-03-16
10187,1261,2545,4,2022-10-05,98,124,26,30,2,2023-02-13,BN10187,1261-2022-10-05
10188,531,2035,1,2024-09-10,125,126,1,30,5,2025-01-17,BN10188,531-2024-09-10
10189,1362,1557,8,2024-07-08,68,70,2,30,1,2024-10-14,BN10189,1362-2024-07-08
10190,778,2486,2,2023-05-01,132,140,8,30,2,2023-10-06,BN10190,778-2023-05-01
10191,181,2017,4,2024-02-05,45,45,0,30,3,2024-06-13,BN10191,181-2024-02-05
10192,461,1959,4,2022-05-24,117,117,0,30,2,2022-10-12,BN10192,461-2022-05-24
10193,1499,2607,3,2022-06-07,142,142,0,30,3,2022-09-22,BN10193,1499-2022-06-07
10194,350,2514,1,2025-03-02,65,65,0,30,2,2025-06-18,BN10194,350-2025-03-02
10195,1884,2663,1,2023-04-30,122,139,17,30,5,2023-09-29,BN10195,1884-2023-04-30
10196,979,733,4,2022-01-08,119,129,10,30,1,2022-04-28,BN10196,979-2022-01-08
10197,349,399,3,2022-09-23,97,102,5,30,2,2023-01-15,BN10197,349-2022-09-23
10198,1562,2850,4,2024-04-14,100,107,7,30,5,2024-09-24,BN10198,1562-2024-04-14
10199,967,2984,4,2022-07-07,116,116,0,30,1,2022-12-08,BN10199,967-2022-07-07
10200,1558,2749,4,2024-03-13,35,36,1,30,4,2024-07-22,BN10200,1558-2024-03-13
10201,994,160,4,2024-05-15,142,147,5,30,1,2024-10-30,BN10201,994-2024-05-15
10202,815,2077,3,2023-09-18,91,91,0,30,3,2024-01-26,BN10202,815-2023-09-18
10203,1683,738,3,2025-04-26,61,61,0,30,2,2025-10-09,BN10203,1683-2025-04-26
10204,761,2692,5,2023-05-29,140,141,1,30,1,2023-10-07,BN10204,761-2023-05-29
10205,1626,581,4,2024-07-14,105,111,6,30,2,2024-12-19,BN10205,1626-2024-07-14
10206,1086,325,3,2024-01-21,96,112,16,30,4,2024-06-08,BN10206,1086-2024-01-21
10207,1209,971,3,2022-06-20,114,118,4,30,1,2022-12-07,BN10207,1209-2022-06-20
10208,1337,1705,6,2023-11-04,140,149,9,30,4,2024-04-23,BN10208,1337-2023-11-04
10209,1690,2189,1,2024-12-30,25,31,6,30,3,2025-06-11,BN10209,1690-2024-12-30
10210,43,1322,2,2025-03-22,131,137,6,30,2,2025-08-11,BN10210,43-2025-03-22
10211,1337,579,4,2023-03-19,77,83,6,30,3,2023-07-10,BN10211,1337-2023-03-19
10212,892,947,4,2024-04-29,23,30,7,30,1,2024-08-12,BN10212,892-2024-04-29
10213,1929,1911,3,2024-03-01,43,50,7,30,5,2024-06-09,BN10213,1929-2024-03-01
10214,1698,754,4,2024-07-20,27,39,12,30,5,2024-12-08,BN10214,1698-2024-07-20
10215,1796,557,1,2024-11-17,37,57,20,30,2,2025-05-13,BN10215,1796-2024-11-17
10216,141,548,1,2023-07-31,66,68,2,30,5,2023-12-23,BN10216,141-2023-07-31
10217,606,1452,4,2022-06-21,102,117,15,30,3,2022-10-03,BN10217,606-2022-06-21
10218,1154,70,4,2023-06-25,123,134,11,30,3,2023-11-09,BN10218,1154-2023-06-25
10219,556,2450,6,2023-12-24,30,41,11,30,5,2024-05-30,BN10219,556-2023-12-24
10220,1120,2502,8,2025-05-02,18,35,17,30,4,2025-09-15,BN10220,1120-2025-05-02
10221,528,1943,5,2022-07-20,45,46,1,30,5,2022-11-01,BN10221,528-2022-07-20
10222,1032,1854,2,2024-10-03,37,55,18,30,4,2025-03-09,BN10222,1032-2024-10-03
10223,1633,166,7,2023-05-24,65,68,3,30,4,2023-09-05,BN10223,1633-2023-05-24
10224,1698,2831,4,2023-01-27,89,89,0,30,4,2023-05-19,BN10224,1698-2023-01-27
10225,1004,1065,5,2022-02-25,130,135,5,30,1,2022-08-24,BN10225,1004-2022-02-25
10226,1902,64,1,2025-05-07,70,70,0,30,5,2025-08-30,BN10226,1902-2025-05-07
10227,1019,2367,3,2024-09-04,127,145,18,30,2,2025-02-10,BN10227,1019-2024-09-04
10228,854,254,8,2025-04-25,42,47,5,30,5,2025-10-13,BN10228,854-2025-04-25
10229,1678,879,2,2023-11-10,125,136,11,30,5,2024-03-10,BN10229,1678-2023-11-10
10230,1801,1870,7,2022-05-26,42,46,4,30,3,2022-11-15,BN10230,1801-2022-05-26
10231,43,2045,6,2024-05-25,40,46,6,30,4,2024-09-17,BN10231,43-2024-05-25
10232,506,1605,4,2024-04-21,29,35,6,30,1,2024-07-20,BN10232,506-2024-04-21
10233,1125,1647,4,2023-03-05,55,55,0,30,5,2023-07-01,BN10233,1125-2023-03-05
10234,420,959,2,2025-02-05,58,60,2,30,2,2025-07-02,BN10234,420-2025-02-05
10235,684,1679,1,2025-04-23,83,92,9,30,1,2025-08-11,BN10235,684-2025-04-23
10236,1608,2216,4,2024-11-07,52,62,10,30,5,2025-03-09,BN10236,1608-2024-11-07
10237,937,1309,4,2023-04-19,29,38,9,30,1,2023-09-12,BN10237,937-2023-04-19
10238,1309,2891,4,2023-11-08,77,85,8,30,4,2024-02-11,BN10238,1309-2023-11-08
10239,888,1210,4,2022-10-09,55,82,27,30,3,2023-04-02,BN10239,888-2022-10-09
10240,490,1617,4,2024-01-22,37,37,0,30,2,2024-05-28,BN10240,490-2024-01-22
10241,729,1091,2,2024-05-10,48,48,0,30,2,2024-09-26,BN10241,729-2024-05-10
10242,350,2093,6,2025-03-24,32,37,5,30,5,2025-07-06,BN10242,350-2025-03-24
10243,909,2055,3,2023-01-21,76,76,0,30,4,2023-05-05,BN10243,909-2023-01-21
10244,383,927,4,2025-02-09,42,63,21,30,3,2025-07-18,BN10244,383-2025-02-09
10245,1444,336,4,2024-12-04,58,58,0,30,1,2025-04-27,BN10245,1444-2024-12-04
10246,967,1407,5,2024-06-16,135,138,3,30,4,2024-09-25,BN10246,967-2024-06-16
10247,1737,1897,3,2022-09-30,24,35,11,30,4,2023-02-20,BN10247,1737-2022-09-30
10248,1865,945,8,2023-11-27,102,109,7,30,1,2024-04-17,BN10248,1865-2023-11-27
10249,1739,2557,4,2024-11-06,45,45,0,30,2,2025-02-19,BN10249,1739-2024-11-06
10250,1298,1594,4,2022-10-05,49,65,16,30,5,2023-02-07,BN10250,1298-2022-10-05
10251,207,2557,4,2023-10-08,41,49,8,30,1,2024-02-12,BN10251,207-2023-10-08
10252,1996,657,2,2022-10-04,105,131,26,30,5,2023-01-08,BN10252,1996-2022-10-04
10253,1097,188,7,2023-10-06,48,48,0,30,4,2024-02-20,BN10253,1097-2023-10-06
10254,1183,1290,4,2023-02-03,42,42,0,30,4,2023-07-11,BN10254,1183-2023-02-03
10255,1132,2864,6,2025-04-15,77,77,0,30,2,2025-09-21,BN10255,1132-2025-04-15
10256,1223,2818,8,2022-01-09,123,131,8,30,2,2022-05-27,BN10256,1223-2022-01-09
10257,995,2103,2,2024-07-23,122,145,23,30,3,2025-01-14,BN10257,995-2024-07-23
10258,167,826,6,2024-07-06,100,105,5,30,5,2024-12-08,BN10258,167-2024-07-06
10259,490,1311,5,2023-10-15,118,118,0,30,1,2024-04-12,BN10259,490-2023-10-15
10260,1892,1953,6,2022-12-30,115,115,0,30,4,2023-04-07,BN10260,1892-2022-12-30
10261,678,2927,6,2023-10-20,61,69,8,30,2,2024-03-27,BN10261,678-2023-10-20
10262,1794,1014,2,2024-09-29,94,100,6,30,4,2025-01-20,BN10262,1794-2024-09-29
10263,1070,1338,8,2025-05-13,110,111,1,30,1,2025-08-21,BN10263,1070-2025-05-13
10264,476,271,7,2024-03-01,150,150,0,30,4,2024-08-03,BN10264,476-2024-03-01
10265,1157,1854,2,2023-07-31,138,140,2,30,3,2023-11-05,BN10265,1157-2023-07-31
10266,1813,2636,4,2024-02-16,49,54,5,30,4,2024-07-05,BN10266,1813-2024-02-16
10267,1559,758,8,2023-03-02,65,77,12,30,1,2023-07-08,BN10267,1559-2023-03-02
10268,1696,746,3,2023-01-07,121,126,5,30,2,2023-06-03,BN10268,1696-2023-01-07
10269,1534,682,4,2024-09-05,128,135,7,30,4,2025-01-19,BN10269,1534-2024-09-05
10270,1714,2762,6,2023-10-25,29,32,3,30,2,2024-03-20,BN10270,1714-2023-10-25
10271,1693,992,7,2023-06-07,52,52,0,30,3,2023-10-04,BN10271,1693-2023-06-07
10272,1133,1702,3,2022-01-12,60,68,8,30,2,2022-04-25,BN10272,1133-2022-01-12
10273,1748,1139,4,2024-11-30,88,88,0,30,2,2025-05-08,BN10273,1748-2024-11-30
10274,1200,210,4,2024-06-06,79,91,12,30,3,2024-09-27,BN10274,1200-2024-06-06
10275,827,803,7,2025-05-03,43,61,18,30,1,2025-08-31,BN10275,827-2025-05-03
10276,1949,959,2,2025-04-02,58,68,10,30,5,2025-08-03,BN10276,1949-2025-04-02
10277,1672,1238,4,2023-02-11,51,53,2,30,5,2023-08-08,BN10277,1672-2023-02-11
10278,24,1745,4,2022-06-08,80,82,2,30,4,2022-09-15,BN10278,24-2022-06-08
10279,1084,563,5,2023-01-28,81,81,0,30,4,2023-07-07,BN10279,1084-2023-01-28
10280,1375,11,2,2022-06-05,142,142,0,30,2,2022-11-19,BN10280,1375-2022-06-05
10281,1015,2664,4,2025-04-02,70,93,23,30,2,2025-08-04,BN10281,1015-2025-04-02
10282,796,643,6,2023-08-13,123,123,0,30,1,2024-01-30,BN10282,796-2023-08-13
10283,1967,2949,1,2022-10-03,133,133,0,30,4,2023-01-09,BN10283,1967-2022-10-03
10284,1392,2890,7,2023-07-06,63,63,0,30,5,2023-12-30,BN10284,1392-2023-07-06
10285,1662,419,4,2023-04-04,72,72,0,30,2,2023-09-26,BN10285,1662-2023-04-04
10286,184,2165,5,2025-05-06,82,84,2,30,2,2025-08-26,BN10286,184-2025-05-06
10287,1599,1387,4,2023-06-07,57,66,9,30,1,2023-12-03,BN10287,1599-2023-06-07
10288,889,2992,4,2024-05-28,98,106,8,30,5,2024-10-02,BN10288,889-2024-05-28
10289,1170,2799,4,2024-01-23,94,94,0,30,5,2024-07-14,BN10289,1170-2024-01-23
10290,334,1182,2,2024-04-10,31,47,16,30,3,2024-08-07,BN10290,334-2024-04-10
10291,1968,2861,2,2022-02-20,84,97,13,30,1,2022-06-28,BN10291,1968-2022-02-20
10292,276,254,8,2024-05-06,117,120,3,30,2,2024-09-02,BN10292,276-2024-05-06
10293,1833,1986,2,2025-03-27,79,93,14,30,5,2025-08-23,BN10293,1833-2025-03-27
10294,1451,2762,6,2023-10-28,67,67,0,30,5,2024-04-25,BN10294,1451-2023-10-28
10295,1202,588,5,2023-10-29,92,92,0,30,2,2024-03-03,BN10295,1202-2023-10-29
10296,691,1685,1,2023-02-24,117,117,0,30,4,2023-07-05,BN10296,691-2023-02-24
10297,1312,1068,4,2022-06-07,137,137,0,30,3,2022-11-10,BN10297,1312-2022-06-07
10298,164,620,8,2023-03-01,139,139,0,30,3,2023-06-08,BN10298,164-2023-03-01
10299,273,1773,1,2022-10-31,31,32,1,30,3,2023-02-07,BN10299,273-2022-10-31
10300,1345,2052,8,2022-07-07,30,30,0,30,4,2022-12-01,BN10300,1345-2022-07-07
10301,647,1204,2,2024-12-11,68,75,7,30,3,2025-04-21,BN10301,647-2024-12-11
10302,1356,2318,4,2023-11-09,28,37,9,30,3,2024-05-05,BN10302,1356-2023-11-09
10303,927,1133,5,2024-02-04,51,58,7,30,5,2024-07-02,BN10303,927-2024-02-04
10304,1659,2419,6,2022-07-31,70,70,0,30,4,2022-11-01,BN10304,1659-2022-07-31
10305,228,1228,4,2023-12-15,50,55,5,30,5,2024-05-06,BN10305,228-2023-12-15
10306,188,566,4,2023-05-15,86,98,12,30,2,2023-10-08,BN10306,188-2023-05-15
10307,1644,1137,8,2024-06-25,89,95,6,30,2,2024-11-03,BN10307,1644-2024-06-25
10308,1760,558,7,2023-08-24,121,121,0,30,4,2023-12-31,BN10308,1760-2023-08-24
10309,1536,554,4,2022-11-01,46,49,3,30,4,2023-02-16,BN10309,1536-2022-11-01
10310,1892,1899,3,2023-07-06,57,71,14,30,2,2023-11-11,BN10310,1892-2023-07-06
10311,1539,2967,5,2023-03-01,145,150,5,30,2,2023-06-09,BN10311,1539-2023-03-01
10312,1787,2481,4,2023-03-25,84,101,17,30,1,2023-08-06,BN10312,1787-2023-03-25
10313,306,2572,7,2023-06-16,78,87,9,30,2,2023-09-19,BN10313,306-2023-06-16
10314,338,1441,4,2024-04-13,76,82,6,30,3,2024-08-18,BN10314,338-2024-04-13
10315,40,615,2,2022-10-25,84,95,11,30,5,2023-02-15,BN10315,40-2022-10-25
10316,1739,192,1,2023-02-14,41,46,5,30,3,2023-06-08,BN10316,1739-2023-02-14
10317,1210,2496,4,2023-05-30,100,104,4,30,4,2023-09-06,BN10317,1210-2023-05-30
10318,552,498,4,2022-09-04,61,71,10,30,1,2023-02-16,BN10318,552-2022-09-04
10319,920,1094,2,2024-02-09,68,82,14,30,4,2024-07-19,BN10319,920-2024-02-09
10320,1337,1666,1,2022-04-20,133,142,9,30,2,2022-10-15,BN10320,1337-2022-04-20
10321,13,2033,4,2024-04-14,127,148,21,30,1,2024-10-08,BN10321,13-2024-04-14
10322,1313,924,4,2025-05-04,78,78,0,30,1,2025-10-27,BN10322,1313-2025-05-04
10323,1636,1556,8,2024-05-13,121,131,10,30,5,2024-11-06,BN10323,1636-2024-05-13
10324,1325,1969,4,2024-07-23,127,132,5,30,5,2025-01-15,BN10324,1325-2024-07-23
10325,664,2780,7,2022-03-07,63,72,9,30,1,2022-07-16,BN10325,664-2022-03-07
10326,1793,2942,3,2023-09-13,126,134,8,30,1,2023-12-29,BN10326,1793-2023-09-13
10327,327,2474,4,2023-02-01,150,150,0,30,3,2023-07-10,BN10327,327-2023-02-01
10328,1244,1013,6,2022-01-21,133,142,9,30,5,2022-06-21,BN10328,1244-2022-01-21
10329,1889,1105,6,2022-11-17,111,111,0,30,1,2023-05-12,BN10329,1889-2022-11-17
10330,1577,1609,5,2024-04-23,97,97,0,30,2,2024-08-23,BN10330,1577-2024-04-23
10331,321,1635,8,2024-08-02,80,98,18,30,4,2024-12-20,BN10331,321-2024-08-02
10332,1702,957,8,2022-05-31,106,118,12,30,4,2022-10-21,BN10332,1702-2022-05-31
10333,118,357,2,2024-08-22,54,65,11,30,2,2024-12-02,BN10333,118-2024-08-22
10334,1455,2882,4,2023-05-23,124,136,12,30,1,2023-09-27,BN10334,1455-2023-05-23
10335,1084,2634,6,2023-01-28,29,37,8,30,2,2023-05-16,BN10335,1084-2023-01-28
10336,979,1803,4,2022-08-10,114,115,1,30,1,2022-12-19,BN10336,979-2022-08-10
10337,1158,1139,4,2023-01-27,89,98,9,30,5,2023-06-06,BN10337,1158-2023-01-27
10338,1866,660,4,2023-10-10,103,113,10,30,3,2024-02-13,BN10338,1866-2023-10-10
10339,773,841,7,2024-06-02,98,105,7,30,4,2024-09-13,BN10339,773-2024-06-02
10340,1445,1640,4,2022-05-22,28,32,4,30,2,2022-10-22,BN10340,1445-2022-05-22
10341,1727,319,2,2023-01-06,137,137,0,30,3,2023-05-22,BN10341,1727-2023-01-06
10342,1952,2272,4,2024-04-06,102,111,9,30,3,2024-09-13,BN10342,1952-2024-04-06
10343,1468,1803,4,2022-11-08,132,132,0,30,3,2023-03-11,BN10343,1468-2022-11-08
10344,357,776,3,2023-05-19,91,91,0,30,4,2023-08-24,BN10344,357-2023-05-19
10345,1011,2995,4,2025-02-08,39,40,1,30,1,2025-06-27,BN10345,1011-2025-02-08
10346,1469,2554,6,2023-05-01,94,95,1,30,1,2023-10-06,BN10346,1469-2023-05-01
10347,1803,1098,2,2024-07-24,124,138,14,30,4,2024-12-17,BN10347,1803-2024-07-24
10348,275,696,1,2023-06-08,25,35,10,30,3,2023-11-19,BN10348,275-2023-06-08
10349,669,2529,7,2023-03-01,94,94,0,30,1,2023-07-15,BN10349,669-2023-03-01
10350,1603,2997,1,2022-08-02,86,87,1,30,1,2022-12-11,BN10350,1603-2022-08-02
10351,1091,669,4,2024-07-31,107,110,3,30,1,2024-12-14,BN10351,1091-2024-07-31
10352,1850,837,4,2023-11-07,92,92,0,30,4,2024-04-04,BN10352,1850-2023-11-07
10353,1745,1337,6,2025-03-05,44,44,0,30,3,2025-08-13,BN10353,1745-2025-03-05
10354,863,115,1,2023-07-03,49,58,9,30,4,2023-11-04,BN10354,863-2023-07-03
10355,807,1748,8,2024-01-30,114,114,0,30,1,2024-05-18,BN10355,807-2024-01-30
10356,1924,778,8,2024-09-06,57,62,5,30,4,2025-02-17,BN10356,1924-2024-09-06
10357,125,1837,8,2025-02-16,49,49,0,30,3,2025-08-03,BN10357,125-2025-02-16
10358,1403,2284,7,2024-09-26,113,124,11,30,2,2025-02-22,BN10358,1403-2024-09-26
10359,1672,555,3,2022-12-25,73,78,5,30,4,2023-05-29,BN10359,1672-2022-12-25
10360,1387,813,1,2023-09-03,52,52,0,30,3,2024-01-24,BN10360,1387-2023-09-03
10361,1650,2332,3,2023-10-03,118,118,0,30,3,2024-02-20,BN10361,1650-2023-10-03
10362,423,749,2,2024-08-05,62,81,19,30,2,2025-01-13,BN10362,423-2024-08-05
10363,1377,961,4,2022-01-26,139,149,10,30,4,2022-05-13,BN10363,1377-2022-01-26
10364,1522,836,3,2024-12-19,36,46,10,30,2,2025-06-09,BN10364,1522-2024-12-19
10365,318,1837,8,2022-10-15,132,136,4,30,5,2023-01-13,BN10365,318-2022-10-15
10366,1567,2967,5,2023-06-15,101,101,0,30,3,2023-11-14,BN10366,1567-2023-06-15
10367,1223,2341,6,2022-09-22,131,140,9,30,4,2023-02-19,BN10367,1223-2022-09-22
10368,1386,28,6,2023-07-14,33,46,13,30,1,2023-11-06,BN10368,1386-2023-07-14
10369,1892,2023,4,2024-11-21,103,109,6,30,3,2025-04-11,BN10369,1892-2024-11-21
10370,584,1069,4,2022-07-23,141,145,4,30,5,2022-12-07,BN10370,584-2022-07-23
10371,2006,2761,1,2023-07-20,116,120,4,30,4,2023-12-05,BN10371,2006-2023-07-20
10372,1664,2579,4,2022-02-10,111,121,10,30,3,2022-07-08,BN10372,1664-2022-02-10
10373,1422,265,8,2022-11-21,139,139,0,30,2,2023-05-15,BN10373,1422-2022-11-21
10374,175,1007,1,2022-10-23,44,53,9,30,1,2023-02-22,BN10374,175-2022-10-23
10375,1351,2964,7,2022-03-16,108,113,5,30,4,2022-08-09,BN10375,1351-2022-03-16
10376,817,1848,1,2024-09-21,129,138,9,30,5,2025-03-13,BN10376,817-2024-09-21
10377,1280,423,1,2023-12-21,31,31,0,30,2,2024-05-03,BN10377,1280-2023-12-21
10378,1072,1482,4,2023-07-23,34,35,1,30,4,2024-01-19,BN10378,1072-2023-07-23
10379,1004,220,4,2023-03-02,34,35,1,30,1,2023-06-07,BN10379,1004-2023-03-02
10380,1270,687,3,2024-03-02,72,87,15,30,2,2024-07-24,BN10380,1270-2024-03-02
10381,345,2873,4,2024-03-05,52,52,0,30,2,2024-07-22,BN10381,345-2024-03-05
10382,924,2620,7,2022-10-15,123,127,4,30,3,2023-04-05,BN10382,924-2022-10-15
10383,643,2071,1,2024-07-04,42,49,7,30,1,2024-11-18,BN10383,643-2024-07-04
10384,703,2756,4,2024-12-11,76,80,4,30,1,2025-04-06,BN10384,703-2024-12-11
10385,364,571,5,2025-05-26,112,113,1,30,2,2025-11-06,BN10385,364-2025-05-26
10386,665,1564,2,2024-02-22,78,96,18,30,5,2024-06-01,BN10386,665-2024-02-22
10387,538,1384,5,2024-04-06,138,138,0,30,1,2024-08-06,BN10387,538-2024-04-06
10388,16,808,4,2022-08-03,62,78,16,30,2,2022-12-09,BN10388,16-2022-08-03
10389,830,2106,4,2022-11-25,103,105,2,30,4,2023-05-11,BN10389,830-2022-11-25
10390,225,330,5,2024-01-25,140,150,10,30,2,2024-06-28,BN10390,225-2024-01-25
10391,686,1611,1,2022-08-27,119,127,8,30,3,2022-12-22,BN10391,686-2022-08-27
10392,1800,328,6,2023-06-02,97,116,19,30,2,2023-09-19,BN10392,1800-2023-06-02
10393,1806,2582,1,2023-02-13,83,88,5,30,5,2023-06-17,BN10393,1806-2023-02-13
10394,804,1550,4,2025-05-20,149,149,0,30,1,2025-11-12,BN10394,804-2025-05-20
10395,1305,2114,6,2022-02-22,70,76,6,30,4,2022-07-13,BN10395,1305-2022-02-22
10396,1180,881,8,2022-11-26,102,116,14,30,3,2023-03-27,BN10396,1180-2022-11-26
10397,1165,2846,3,2024-09-29,141,149,8,30,4,2025-01-09,BN10397,1165-2024-09-29
10398,1625,17,2,2024-09-17,122,132,10,30,2,2024-12-16,BN10398,1625-2024-09-17
10399,1199,2411,4,2023-09-12,141,147,6,30,3,2024-02-16,BN10399,1199-2023-09-12
10400,1203,2703,6,2022-12-28,129,129,0,30,5,2023-05-20,BN10400,1203-2022-12-28
10401,907,2923,8,2024-12-03,130,132,2,30,5,2025-03-06,BN10401,907-2024-12-03
10402,877,200,4,2022-08-27,109,116,7,30,1,2022-12-10,BN10402,877-2022-08-27
10403,1349,323,4,2022-07-27,78,78,0,30,4,2022-10-30,BN10403,1349-2022-07-27
10404,1834,2359,8,2024-10-27,65,78,13,30,1,2025-03-23,BN10404,1834-2024-10-27
10405,1181,381,7,2022-06-19,56,68,12,30,4,2022-11-19,BN10405,1181-2022-06-19
10406,1800,1815,4,2022-09-15,59,66,7,30,2,2023-01-06,BN10406,1800-2022-09-15
10407,1793,608,8,2024-08-06,101,109,8,30,2,2024-11-26,BN10407,1793-2024-08-06
10408,1345,1964,6,2025-03-24,84,84,0,30,4,2025-07-14,BN10408,1345-2025-03-24
10409,141,296,8,2023-08-30,53,61,8,30,5,2023-12-15,BN10409,141-2023-08-30
10410,1847,1679,1,2024-12-25,132,145,13,30,3,2025-06-11,BN10410,1847-2024-12-25
10411,788,2657,2,2022-05-26,27,46,19,30,4,2022-11-05,BN10411,788-2022-05-26
10412,1642,1972,5,2024-01-04,86,86,0,30,4,2024-06-15,BN10412,1642-2024-01-04
10413,1915,2118,4,2023-07-03,60,75,15,30,2,2023-10-20,BN10413,1915-2023-07-03
10414,1982,893,4,2024-03-03,80,99,19,30,5,2024-07-12,BN10414,1982-2024-03-03
10415,450,1254,1,2024-06-16,94,94,0,30,2,2024-10-30,BN10415,450-2024-06-16
10416,209,1825,3,2022-11-15,27,37,10,30,1,2023-05-01,BN10416,209-2022-11-15
10417,211,933,3,2024-11-09,55,55,0,30,5,2025-03-16,BN10417,211-2024-11-09
10418,1627,2030,6,2024-12-05,110,122,12,30,4,2025-05-21,BN10418,1627-2024-12-05
10419,485,353,6,2022-08-27,100,100,0,30,3,2022-12-01,BN10419,485-2022-08-27
10420,515,2670,1,2024-12-09,66,75,9,30,2,2025-05-14,BN10420,515-2024-12-09
10421,682,2334,3,2024-12-25,116,119,3,30,1,2025-04-04,BN10421,682-2024-12-25
10422,377,277,4,2024-05-21,101,108,7,30,4,2024-10-22,BN10422,377-2024-05-21
10423,1736,1083,2,2025-02-04,136,150,14,30,3,2025-07-29,BN10423,1736-2025-02-04
10424,188,1255,4,2023-01-07,43,48,5,30,4,2023-05-16,BN10424,188-2023-01-07
10425,979,551,4,2025-04-23,118,118,0,30,1,2025-08-12,BN10425,979-2025-04-23
10426,672,2845,8,2023-07-26,133,133,0,30,5,2023-11-15,BN10426,672-2023-07-26
10427,1812,1402,4,2022-05-06,83,83,0,30,4,2022-10-12,BN10427,1812-2022-05-06
10428,367,577,7,2025-05-28,91,97,6,30,1,2025-10-15,BN10428,367-2025-05-28
10429,1147,1131,4,2022-04-25,101,105,4,30,5,2022-09-05,BN10429,1147-2022-04-25
10430,367,1106,8,2025-03-24,99,110,11,30,2,2025-07-17,BN10430,367-2025-03-24
10431,1933,941,7,2023-08-22,64,68,4,30,4,2023-12-11,BN10431,1933-2023-08-22
10432,1098,575,2,2022-08-05,92,97,5,30,4,2022-12-28,BN10432,1098-2022-08-05
10433,1372,1521,2,2024-02-04,45,45,0,30,2,2024-07-13,BN10433,1372-2024-02-04
10434,1292,1927,8,2022-09-03,42,51,9,30,2,2022-12-07,BN10434,1292-2022-09-03
10435,85,778,8,2024-01-26,122,144,22,30,4,2024-04-26,BN10435,85-2024-01-26
10436,1374,105,6,2024-04-26,40,42,2,30,1,2024-10-20,BN10436,1374-2024-04-26
10437,560,1967,4,2025-02-18,63,63,0,30,5,2025-06-17,BN10437,560-2025-02-18
10438,1137,943,4,2022-10-19,105,121,16,30,5,2023-01-27,BN10438,1137-2022-10-19
10439,1623,1732,5,2022-08-19,136,142,6,30,5,2022-12-03,BN10439,1623-2022-08-19
10440,700,2436,4,2023-02-22,86,86,0,30,5,2023-06-01,BN10440,700-2023-02-22
10441,1404,2871,4,2022-12-09,94,94,0,30,1,2023-03-19,BN10441,1404-2022-12-09
10442,1713,2906,4,2024-07-14,35,35,0,30,3,2024-10-13,BN10442,1713-2024-07-14
10443,98,2732,4,2023-07-21,89,89,0,30,3,2023-12-23,BN10443,98-2023-07-21
10444,1517,2119,8,2022-10-09,63,67,4,30,2,2023-03-02,BN10444,1517-2022-10-09
10445,1224,1506,3,2025-04-08,135,141,6,30,4,2025-08-19,BN10445,1224-2025-04-08
10446,555,2560,5,2023-02-03,135,135,0,30,1,2023-05-08,BN10446,555-2023-02-03
10447,1748,1157,2,2022-08-17,43,44,1,30,4,2022-11-21,BN10447,1748-2022-08-17
10448,149,1422,4,2022-07-16,149,149,0,30,4,2023-01-03,BN10448,149-2022-07-16
