product_id,product_name,brand,category,sub_category,source_type,factory_id,shelf_life,packaging_type,unit_size,sku,last_modified
1881,PepsiCo Skin Vị Mới 1L,PepsiCo,Distributed,Skin,distributed,,702,Hộp giấy,1L,SKU01881,2024-09-03 18:49:50.676389
1882,Unilever Whom Vị Mới 250ml,Unilever,Distributed,Whom,distributed,,366,Chai nhựa,250ml,SKU01882,2025-04-04 00:48:21.843571
1883,TH True Milk Teach Vị Mới 500g,TH True Milk,Distributed,Teach,distributed,,720,Túi,500g,SKU01883,2025-06-10 19:14:17.406703
1884,TH True Milk Information Dinh Dưỡng 250ml,TH True Milk,Distributed,Information,distributed,,550,Chai nhựa,250ml,SKU01884,2025-06-14 16:18:47.569074
1885,TH True Milk Office Thượng Hạng 500ml,TH True Milk,Distributed,Office,distributed,,237,Chai nhựa,500ml,SKU01885,2024-07-07 23:44:17.034335
1886,Suntory List Dinh Dưỡng 330ml,Suntory,Distributed,List,distributed,,625,Chai nhựa,330ml,SKU01886,2025-04-14 03:15:20.741164
1887,Unilever Phone Premium 700ml,Unilever,Distributed,Phone,distributed,,682,Chai nhựa,700ml,SKU01887,2024-09-20 20:49:25.701994
1888,Unilever Eat Vị Mới 100g,Unilever,Distributed,Eat,distributed,,374,Túi,100g,SKU01888,2025-03-25 05:30:22.909307
1889,Unilever Current Đặc Biệt 1kg,Unilever,Distributed,Current,distributed,,133,Túi,1kg,SKU01889,2024-08-26 07:58:46.747850
1890,Orion Kitchen Vị Mới 100g,Orion,Distributed,Kitchen,distributed,,231,Túi,100g,SKU01890,2024-07-25 10:42:05.674062
1891,PepsiCo Land Đặc Biệt 250ml,PepsiCo,Distributed,Land,distributed,,672,Chai nhựa,250ml,SKU01891,2025-03-19 08:55:48.800273
1892,Nestlé Leader Vị Mới 500g,Nestlé,Distributed,Leader,distributed,,482,Túi,500g,SKU01892,2024-09-22 02:08:15.288595
1893,Nestlé Experience Đặc Biệt 500g,Nestlé,Distributed,Experience,distributed,,249,Túi,500g,SKU01893,2025-06-05 19:42:44.198861
1894,Suntory Pay Đặc Biệt 1kg,Suntory,Distributed,Pay,distributed,,167,Túi,1kg,SKU01894,2025-06-06 02:02:41.470894
1895,Acecook Our Vị Mới 100g,Acecook,Distributed,Our,distributed,,285,Túi,100g,SKU01895,2025-06-01 15:29:27.640491
1896,Nestlé Idea Vị Mới 100g,Nestlé,Distributed,Idea,distributed,,193,Túi,100g,SKU01896,2025-05-18 12:47:08.121676
1897,TH True Milk Among Thượng Hạng 100g,TH True Milk,Distributed,Among,distributed,,628,Túi,100g,SKU01897,2025-01-03 16:55:12.625971
1898,Vinamilk Hot Premium 100g,Vinamilk,Distributed,Hot,distributed,,227,Túi,100g,SKU01898,2024-06-24 21:29:41.037509
1899,Suntory General Premium 700ml,Suntory,Distributed,General,distributed,,729,Chai nhựa,700ml,SKU01899,2024-09-27 23:59:49.143014
1900,Suntory Assume Thượng Hạng 100g,Suntory,Distributed,Assume,distributed,,715,Túi,100g,SKU01900,2025-03-19 20:59:18.868322
1901,Suntory Quickly Thượng Hạng 330ml,Suntory,Distributed,Quickly,distributed,,708,Chai nhựa,330ml,SKU01901,2024-07-01 13:19:32.507851
1902,Unilever Well Đặc Biệt 500g,Unilever,Distributed,Well,distributed,,622,Túi,500g,SKU01902,2025-05-24 02:52:32.292858
1903,Vinamilk Medical Thượng Hạng 500g,Vinamilk,Distributed,Medical,distributed,,195,Túi,500g,SKU01903,2024-08-02 07:14:41.522200
1904,Orion Million Thượng Hạng 330ml,Orion,Distributed,Million,distributed,,487,Chai nhựa,330ml,SKU01904,2024-10-04 20:14:08.968680
1905,TH True Milk Win Dinh Dưỡng 1L,TH True Milk,Distributed,Win,distributed,,214,Hộp giấy,1L,SKU01905,2024-07-26 10:39:49.579190
1906,Ajinomoto Civil Premium 250ml,Ajinomoto,Distributed,Civil,distributed,,584,Chai nhựa,250ml,SKU01906,2024-08-12 22:26:50.058224
1907,Nestlé Investment Thượng Hạng 250ml,Nestlé,Distributed,Investment,distributed,,186,Chai nhựa,250ml,SKU01907,2024-07-14 00:29:45.833839
1908,Suntory Newspaper Premium 330ml,Suntory,Distributed,Newspaper,distributed,,653,Chai nhựa,330ml,SKU01908,2024-12-10 00:21:55.288082
1909,Ajinomoto Meeting Đặc Biệt 330ml,Ajinomoto,Distributed,Meeting,distributed,,650,Chai nhựa,330ml,SKU01909,2025-06-10 23:54:16.946664
1910,Suntory Recent Thượng Hạng 700ml,Suntory,Distributed,Recent,distributed,,91,Chai nhựa,700ml,SKU01910,2025-02-05 13:01:34.515653
1911,Orion Candidate Thượng Hạng 700ml,Orion,Distributed,Candidate,distributed,,233,Chai nhựa,700ml,SKU01911,2025-01-17 09:55:26.120504
1912,Suntory Notice Premium 500g,Suntory,Distributed,Notice,distributed,,719,Túi,500g,SKU01912,2024-12-11 05:15:02.720487
1913,Suntory Law Thượng Hạng 500g,Suntory,Distributed,Law,distributed,,607,Túi,500g,SKU01913,2024-09-08 07:04:53.811174
1914,Unilever Director Dinh Dưỡng 1kg,Unilever,Distributed,Director,distributed,,267,Túi,1kg,SKU01914,2025-01-18 08:46:55.216452
1915,Vinamilk Event Premium 500ml,Vinamilk,Distributed,Event,distributed,,720,Chai nhựa,500ml,SKU01915,2024-11-04 13:37:14.446504
1916,Vinamilk Record Đặc Biệt 500ml,Vinamilk,Distributed,Record,distributed,,90,Chai nhựa,500ml,SKU01916,2024-10-26 08:58:13.788209
1917,Suntory Gun Dinh Dưỡng 250ml,Suntory,Distributed,Gun,distributed,,535,Chai nhựa,250ml,SKU01917,2024-10-11 22:34:40.789381
1918,Unilever Far Thượng Hạng 1L,Unilever,Distributed,Far,distributed,,195,Hộp giấy,1L,SKU01918,2025-04-28 18:56:42.036275
1919,Nestlé Morning Dinh Dưỡng 500ml,Nestlé,Distributed,Morning,distributed,,401,Chai nhựa,500ml,SKU01919,2024-09-08 01:17:02.671199
1920,TH True Milk Concern Premium 330ml,TH True Milk,Distributed,Concern,distributed,,454,Chai nhựa,330ml,SKU01920,2024-09-30 21:37:14.483823
1921,TH True Milk Beautiful Dinh Dưỡng 330ml,TH True Milk,Distributed,Beautiful,distributed,,708,Chai nhựa,330ml,SKU01921,2024-08-29 16:20:54.416370
1922,Acecook Study Thượng Hạng 1L,Acecook,Distributed,Study,distributed,,684,Hộp giấy,1L,SKU01922,2024-12-14 14:11:19.076515
1923,Unilever Think Đặc Biệt 100g,Unilever,Distributed,Think,distributed,,647,Túi,100g,SKU01923,2024-07-23 11:46:35.700863
1924,Acecook Must Premium 500g,Acecook,Distributed,Must,distributed,,553,Túi,500g,SKU01924,2024-11-11 18:31:58.997909
1925,Vinamilk Maintain Dinh Dưỡng 1L,Vinamilk,Distributed,Maintain,distributed,,215,Hộp giấy,1L,SKU01925,2025-03-14 08:52:10.560090
1926,P&G Human Đặc Biệt 100g,P&G,Distributed,Human,distributed,,244,Túi,100g,SKU01926,2025-05-26 12:03:33.164451
1927,Ajinomoto Meet Dinh Dưỡng 100g,Ajinomoto,Distributed,Meet,distributed,,514,Túi,100g,SKU01927,2024-06-26 08:53:04.276234
1928,Ajinomoto Himself Premium 330ml,Ajinomoto,Distributed,Himself,distributed,,100,Chai nhựa,330ml,SKU01928,2025-05-12 05:21:43.414832
1929,TH True Milk Quickly Vị Mới 700ml,TH True Milk,Distributed,Quickly,distributed,,106,Chai nhựa,700ml,SKU01929,2024-08-25 04:20:28.628992
1930,Nestlé Dream Thượng Hạng 500ml,Nestlé,Distributed,Dream,distributed,,466,Chai nhựa,500ml,SKU01930,2024-08-25 23:37:46.259485
1931,P&G Feeling Thượng Hạng 500ml,P&G,Distributed,Feeling,distributed,,525,Chai nhựa,500ml,SKU01931,2025-02-10 09:54:25.021598
1932,Orion Major Premium 700ml,Orion,Distributed,Major,distributed,,252,Chai nhựa,700ml,SKU01932,2025-03-16 08:12:25.367810
1933,Nestlé Effect Thượng Hạng 500ml,Nestlé,Distributed,Effect,distributed,,723,Chai nhựa,500ml,SKU01933,2025-06-07 09:34:50.518548
1934,Nestlé Dark Thượng Hạng 500ml,Nestlé,Distributed,Dark,distributed,,263,Chai nhựa,500ml,SKU01934,2024-11-06 06:14:21.636752
1935,Acecook Often Thượng Hạng 100g,Acecook,Distributed,Often,distributed,,484,Túi,100g,SKU01935,2024-07-24 14:53:04.135512
1936,Suntory Science Thượng Hạng 500g,Suntory,Distributed,Science,distributed,,587,Túi,500g,SKU01936,2025-01-20 11:50:24.975837
1937,Ajinomoto Might Thượng Hạng 500ml,Ajinomoto,Distributed,Might,distributed,,243,Chai nhựa,500ml,SKU01937,2024-08-04 06:27:41.158691
1938,Suntory Floor Thượng Hạng 330ml,Suntory,Distributed,Floor,distributed,,310,Chai nhựa,330ml,SKU01938,2024-10-11 05:18:34.056851
1939,Nestlé Commercial Premium 330ml,Nestlé,Distributed,Commercial,distributed,,343,Chai nhựa,330ml,SKU01939,2024-09-07 13:24:33.316575
1940,Unilever Any Đặc Biệt 700ml,Unilever,Distributed,Any,distributed,,563,Chai nhựa,700ml,SKU01940,2024-11-07 18:02:39.177548
1941,Orion Environment Thượng Hạng 1L,Orion,Distributed,Environment,distributed,,389,Hộp giấy,1L,SKU01941,2024-10-25 18:03:20.815308
1942,Acecook Garden Vị Mới 700ml,Acecook,Distributed,Garden,distributed,,481,Chai nhựa,700ml,SKU01942,2024-07-29 20:40:48.717297
1943,Ajinomoto Street Đặc Biệt 500g,Ajinomoto,Distributed,Street,distributed,,420,Túi,500g,SKU01943,2024-09-30 14:34:58.600927
1944,Unilever All Dinh Dưỡng 500g,Unilever,Distributed,All,distributed,,133,Túi,500g,SKU01944,2025-04-27 08:01:29.255110
1945,Vinamilk Recent Thượng Hạng 500ml,Vinamilk,Distributed,Recent,distributed,,523,Chai nhựa,500ml,SKU01945,2024-10-19 13:32:00.743336
1946,Suntory Theory Dinh Dưỡng 250ml,Suntory,Distributed,Theory,distributed,,586,Chai nhựa,250ml,SKU01946,2024-12-10 22:58:07.579751
1947,PepsiCo Exist Vị Mới 1L,PepsiCo,Distributed,Exist,distributed,,685,Hộp giấy,1L,SKU01947,2025-05-07 17:02:39.099601
1948,Ajinomoto Nor Dinh Dưỡng 100g,Ajinomoto,Distributed,Nor,distributed,,165,Túi,100g,SKU01948,2025-05-10 03:06:06.065585
1949,Nestlé Could Premium 500g,Nestlé,Distributed,Could,distributed,,518,Túi,500g,SKU01949,2025-06-08 12:44:15.554978
1950,Suntory Back Thượng Hạng 500g,Suntory,Distributed,Back,distributed,,185,Túi,500g,SKU01950,2025-01-10 16:36:13.425629
1951,P&G Here Dinh Dưỡng 500g,P&G,Distributed,Here,distributed,,528,Túi,500g,SKU01951,2024-10-09 13:28:08.617275
1952,Suntory Good Dinh Dưỡng 250ml,Suntory,Distributed,Good,distributed,,230,Chai nhựa,250ml,SKU01952,2025-05-18 02:50:48.252513
1953,Acecook Age Vị Mới 1L,Acecook,Distributed,Age,distributed,,97,Hộp giấy,1L,SKU01953,2024-07-20 22:10:24.024792
1954,Nestlé Develop Đặc Biệt 700ml,Nestlé,Distributed,Develop,distributed,,303,Chai nhựa,700ml,SKU01954,2024-12-26 01:37:57.225968
1955,Orion Former Dinh Dưỡng 1L,Orion,Distributed,Former,distributed,,171,Hộp giấy,1L,SKU01955,2025-02-26 20:27:32.359026
1956,Unilever Down Đặc Biệt 1kg,Unilever,Distributed,Down,distributed,,352,Túi,1kg,SKU01956,2024-10-07 13:03:09.132774
1957,Acecook Baby Dinh Dưỡng 500g,Acecook,Distributed,Baby,distributed,,242,Túi,500g,SKU01957,2025-01-30 22:14:17.769758
1958,Nestlé Rather Đặc Biệt 700ml,Nestlé,Distributed,Rather,distributed,,366,Chai nhựa,700ml,SKU01958,2025-03-23 14:40:44.292426
1959,TH True Milk White Dinh Dưỡng 500g,TH True Milk,Distributed,White,distributed,,200,Túi,500g,SKU01959,2025-01-23 10:50:04.979563
1960,Acecook Hit Thượng Hạng 100g,Acecook,Distributed,Hit,distributed,,110,Túi,100g,SKU01960,2024-10-03 03:30:48.268999
1961,Suntory Class Vị Mới 100g,Suntory,Distributed,Class,distributed,,360,Túi,100g,SKU01961,2024-12-31 13:55:32.937465
1962,Ajinomoto Radio Dinh Dưỡng 500ml,Ajinomoto,Distributed,Radio,distributed,,369,Chai nhựa,500ml,SKU01962,2025-03-31 11:22:48.268186
1963,P&G Message Dinh Dưỡng 500ml,P&G,Distributed,Message,distributed,,594,Chai nhựa,500ml,SKU01963,2025-04-25 17:16:57.137421
1964,Unilever Indicate Vị Mới 330ml,Unilever,Distributed,Indicate,distributed,,302,Chai nhựa,330ml,SKU01964,2024-10-20 11:10:33.591020
1965,PepsiCo Bring Vị Mới 1kg,PepsiCo,Distributed,Bring,distributed,,570,Túi,1kg,SKU01965,2025-05-17 18:10:55.433289
1966,Ajinomoto Home Premium 250ml,Ajinomoto,Distributed,Home,distributed,,177,Chai nhựa,250ml,SKU01966,2025-02-20 01:14:55.246277
1967,Nestlé Forget Premium 500g,Nestlé,Distributed,Forget,distributed,,702,Túi,500g,SKU01967,2024-07-02 05:55:10.336006
1968,P&G View Vị Mới 250ml,P&G,Distributed,View,distributed,,319,Chai nhựa,250ml,SKU01968,2025-04-27 04:09:04.390253
1969,Suntory Bank Đặc Biệt 100g,Suntory,Distributed,Bank,distributed,,202,Túi,100g,SKU01969,2025-03-01 08:28:27.157205
1970,TH True Milk Decision Vị Mới 250ml,TH True Milk,Distributed,Decision,distributed,,720,Chai nhựa,250ml,SKU01970,2024-06-24 19:05:30.947768
1971,Vinamilk Factor Vị Mới 100g,Vinamilk,Distributed,Factor,distributed,,454,Túi,100g,SKU01971,2024-07-08 11:45:34.853177
1972,Unilever Case Dinh Dưỡng 500g,Unilever,Distributed,Case,distributed,,389,Túi,500g,SKU01972,2024-11-10 05:29:47.691867
1973,PepsiCo None Premium 500g,PepsiCo,Distributed,None,distributed,,374,Túi,500g,SKU01973,2025-05-25 08:47:05.723342
1974,Vinamilk Despite Dinh Dưỡng 330ml,Vinamilk,Distributed,Despite,distributed,,248,Chai nhựa,330ml,SKU01974,2025-05-31 18:22:32.594815
1975,Ajinomoto Financial Premium 500ml,Ajinomoto,Distributed,Financial,distributed,,204,Chai nhựa,500ml,SKU01975,2024-09-09 20:31:15.375810
1976,PepsiCo Role Dinh Dưỡng 1L,PepsiCo,Distributed,Role,distributed,,215,Hộp giấy,1L,SKU01976,2024-10-19 09:52:52.660597
1977,P&G Conference Premium 1kg,P&G,Distributed,Conference,distributed,,455,Túi,1kg,SKU01977,2025-03-31 03:40:12.430278
1978,TH True Milk Though Vị Mới 250ml,TH True Milk,Distributed,Though,distributed,,632,Chai nhựa,250ml,SKU01978,2025-05-20 13:22:18.124729
1979,Acecook Leader Premium 330ml,Acecook,Distributed,Leader,distributed,,262,Chai nhựa,330ml,SKU01979,2024-11-30 18:57:25.663176
1980,Vinamilk Second Vị Mới 250ml,Vinamilk,Distributed,Second,distributed,,267,Chai nhựa,250ml,SKU01980,2024-06-17 15:27:11.833339
1981,Unilever Year Đặc Biệt 100g,Unilever,Distributed,Year,distributed,,409,Túi,100g,SKU01981,2024-10-26 18:18:15.062386
1982,Suntory Opportunity Premium 500g,Suntory,Distributed,Opportunity,distributed,,717,Túi,500g,SKU01982,2024-08-28 04:11:12.861943
1983,Unilever Where Premium 1L,Unilever,Distributed,Where,distributed,,467,Hộp giấy,1L,SKU01983,2025-05-14 17:32:15.387493
1984,PepsiCo Risk Đặc Biệt 250ml,PepsiCo,Distributed,Risk,distributed,,188,Chai nhựa,250ml,SKU01984,2024-12-01 19:59:08.245713
1985,Unilever Recent Đặc Biệt 1kg,Unilever,Distributed,Recent,distributed,,661,Túi,1kg,SKU01985,2025-03-13 05:46:51.945316
1986,Ajinomoto Peace Vị Mới 500g,Ajinomoto,Distributed,Peace,distributed,,690,Túi,500g,SKU01986,2025-03-19 04:36:03.008443
1987,PepsiCo Score Đặc Biệt 700ml,PepsiCo,Distributed,Score,distributed,,341,Chai nhựa,700ml,SKU01987,2024-10-09 13:26:25.107367
1988,TH True Milk Scene Đặc Biệt 100g,TH True Milk,Distributed,Scene,distributed,,484,Túi,100g,SKU01988,2024-09-20 22:18:24.786851
1989,Orion Recent Vị Mới 700ml,Orion,Distributed,Recent,distributed,,648,Chai nhựa,700ml,SKU01989,2024-07-25 22:55:14.482205
1990,Suntory I Đặc Biệt 500ml,Suntory,Distributed,I,distributed,,97,Chai nhựa,500ml,SKU01990,2025-01-25 05:37:27.862648
1991,Acecook Despite Dinh Dưỡng 1kg,Acecook,Distributed,Despite,distributed,,209,Túi,1kg,SKU01991,2025-05-17 00:49:00.516929
1992,PepsiCo During Dinh Dưỡng 1kg,PepsiCo,Distributed,During,distributed,,561,Túi,1kg,SKU01992,2024-08-16 02:06:04.781404
1993,Acecook Institution Dinh Dưỡng 500g,Acecook,Distributed,Institution,distributed,,590,Túi,500g,SKU01993,2025-03-12 23:05:26.423163
1994,Unilever Money Dinh Dưỡng 330ml,Unilever,Distributed,Money,distributed,,126,Chai nhựa,330ml,SKU01994,2025-04-11 21:26:14.488262
1995,Nestlé Off Thượng Hạng 500ml,Nestlé,Distributed,Off,distributed,,577,Chai nhựa,500ml,SKU01995,2024-12-19 15:38:47.344653
1996,Unilever Indeed Thượng Hạng 500ml,Unilever,Distributed,Indeed,distributed,,465,Chai nhựa,500ml,SKU01996,2025-04-11 11:37:49.873796
1997,Orion Particular Premium 100g,Orion,Distributed,Particular,distributed,,516,Túi,100g,SKU01997,2025-04-04 20:39:41.469537
1998,P&G People Vị Mới 250ml,P&G,Distributed,People,distributed,,407,Chai nhựa,250ml,SKU01998,2025-03-25 16:29:46.190916
1999,Suntory Assume Đặc Biệt 1L,Suntory,Distributed,Assume,distributed,,521,Hộp giấy,1L,SKU01999,2024-07-10 10:00:10.051950
2000,Nestlé Police Dinh Dưỡng 500ml,Nestlé,Distributed,Police,distributed,,129,Chai nhựa,500ml,SKU02000,2024-11-24 17:58:55.542723
2001,Vinamilk Pm Đặc Biệt 100g,Vinamilk,Distributed,Pm,distributed,,404,Túi,100g,SKU02001,2025-03-30 22:40:40.044628
2002,Orion Somebody Vị Mới 500g,Orion,Distributed,Somebody,distributed,,101,Túi,500g,SKU02002,2024-07-26 19:50:52.290523
2003,Nestlé Election Vị Mới 100g,Nestlé,Distributed,Election,distributed,,389,Túi,100g,SKU02003,2025-02-28 08:36:45.194401
2004,PepsiCo Knowledge Dinh Dưỡng 1kg,PepsiCo,Distributed,Knowledge,distributed,,554,Túi,1kg,SKU02004,2024-10-13 08:40:18.048315
2005,Vinamilk Every Đặc Biệt 250ml,Vinamilk,Distributed,Every,distributed,,405,Chai nhựa,250ml,SKU02005,2024-12-26 02:47:29.096385
2006,P&G Condition Đặc Biệt 700ml,P&G,Distributed,Condition,distributed,,250,Chai nhựa,700ml,SKU02006,2024-08-11 10:21:42.907322
2007,P&G By Thượng Hạng 330ml,P&G,Distributed,By,distributed,,239,Chai nhựa,330ml,SKU02007,2024-08-31 21:37:52.059023
2008,Suntory These Premium 250ml,Suntory,Distributed,These,distributed,,416,Chai nhựa,250ml,SKU02008,2024-11-13 17:14:20.579360
2009,Nestlé Run Dinh Dưỡng 700ml,Nestlé,Distributed,Run,distributed,,227,Chai nhựa,700ml,SKU02009,2025-04-17 04:16:23.327047
2010,TH True Milk Put Vị Mới 1kg,TH True Milk,Distributed,Put,distributed,,561,Túi,1kg,SKU02010,2025-04-05 12:51:26.511815
2011,Vinamilk Do Đặc Biệt 500g,Vinamilk,Distributed,Do,distributed,,229,Túi,500g,SKU02011,2024-12-03 08:38:56.995119
2012,Nestlé Move Thượng Hạng 500g,Nestlé,Distributed,Move,distributed,,441,Túi,500g,SKU02012,2025-02-26 19:58:04.645926
2013,P&G Address Premium 250ml,P&G,Distributed,Address,distributed,,373,Chai nhựa,250ml,SKU02013,2024-10-30 06:54:48.590101
2014,Ajinomoto Agency Đặc Biệt 1kg,Ajinomoto,Distributed,Agency,distributed,,606,Túi,1kg,SKU02014,2024-07-18 16:32:06.200550
2015,Nestlé Field Thượng Hạng 1L,Nestlé,Distributed,Field,distributed,,190,Hộp giấy,1L,SKU02015,2025-01-21 10:22:39.188806
2016,Acecook Investment Vị Mới 100g,Acecook,Distributed,Investment,distributed,,694,Túi,100g,SKU02016,2024-12-01 20:27:59.103292
2017,Nestlé Mr Thượng Hạng 1kg,Nestlé,Distributed,Mr,distributed,,633,Túi,1kg,SKU02017,2025-01-24 22:55:24.975447
2018,TH True Milk Week Premium 1L,TH True Milk,Distributed,Week,distributed,,342,Hộp giấy,1L,SKU02018,2025-03-24 04:42:44.797921
2019,TH True Milk Teach Vị Mới 500ml,TH True Milk,Distributed,Teach,distributed,,496,Chai nhựa,500ml,SKU02019,2025-06-13 21:01:12.235510
2020,PepsiCo Look Đặc Biệt 700ml,PepsiCo,Distributed,Look,distributed,,327,Chai nhựa,700ml,SKU02020,2025-06-13 20:11:06.821115
2021,PepsiCo By Vị Mới 330ml,PepsiCo,Distributed,By,distributed,,721,Chai nhựa,330ml,SKU02021,2025-03-07 08:55:32.231441
2022,Ajinomoto Three Đặc Biệt 500g,Ajinomoto,Distributed,Three,distributed,,477,Túi,500g,SKU02022,2024-09-23 17:19:06.222149
2023,PepsiCo Difference Dinh Dưỡng 700ml,PepsiCo,Distributed,Difference,distributed,,215,Chai nhựa,700ml,SKU02023,2025-06-11 03:09:47.803907
2024,Ajinomoto Glass Đặc Biệt 500g,Ajinomoto,Distributed,Glass,distributed,,376,Túi,500g,SKU02024,2024-09-16 14:40:18.358217
2025,PepsiCo Than Thượng Hạng 100g,PepsiCo,Distributed,Than,distributed,,189,Túi,100g,SKU02025,2024-09-03 03:02:57.823239
2026,Nestlé Future Thượng Hạng 330ml,Nestlé,Distributed,Future,distributed,,97,Chai nhựa,330ml,SKU02026,2024-09-15 21:51:46.192203
2027,Orion Catch Đặc Biệt 500ml,Orion,Distributed,Catch,distributed,,615,Chai nhựa,500ml,SKU02027,2025-01-02 17:25:58.971063
2028,Ajinomoto Strategy Thượng Hạng 330ml,Ajinomoto,Distributed,Strategy,distributed,,441,Chai nhựa,330ml,SKU02028,2024-07-19 19:53:30.826993
2029,Orion Near Đặc Biệt 500g,Orion,Distributed,Near,distributed,,241,Túi,500g,SKU02029,2024-11-23 05:36:31.444329
2030,P&G Fish Vị Mới 500g,P&G,Distributed,Fish,distributed,,401,Túi,500g,SKU02030,2024-09-09 22:16:48.380470
2031,Unilever Small Dinh Dưỡng 250ml,Unilever,Distributed,Small,distributed,,189,Chai nhựa,250ml,SKU02031,2024-10-15 02:01:28.311756
2032,Ajinomoto Court Dinh Dưỡng 1kg,Ajinomoto,Distributed,Court,distributed,,557,Túi,1kg,SKU02032,2025-04-27 17:52:31.283579
2033,Acecook Side Premium 500ml,Acecook,Distributed,Side,distributed,,210,Chai nhựa,500ml,SKU02033,2024-09-20 09:05:33.072116
2034,TH True Milk Until Premium 1kg,TH True Milk,Distributed,Until,distributed,,721,Túi,1kg,SKU02034,2025-02-04 19:59:20.257868
2035,Ajinomoto Well Thượng Hạng 100g,Ajinomoto,Distributed,Well,distributed,,550,Túi,100g,SKU02035,2024-11-09 18:38:34.676999
2036,Nestlé Forget Đặc Biệt 330ml,Nestlé,Distributed,Forget,distributed,,608,Chai nhựa,330ml,SKU02036,2024-06-21 11:19:32.716731
