store_id,store_name,store_type,channel_type,region_id,warehouse_id,partner_name,opened_date
2524,WinMart+ Đồng Nai,WinMart+,GT,3,6,,2021-10-05
2525,WinMart Bắc Ninh,WinMart,MT,1,3,,2024-07-28
2526,WinMart+ TP.HCM,WinMart+,MT,3,6,,2024-10-07
2527,WinMart Bắc Ninh,WinMart,GT,1,3,,2022-03-22
2528,WinMart+ Hà Nội,WinMart+,MT,1,2,,2021-05-01
2529,Satra Foods - Bà Rịa-Vũng Tàu,Partner,GT,3,7,Satra Foods,2025-06-13
2530,WinMart+ Huế,WinMart+,MT,2,4,,2024-10-19
2531,WinMart Quảng Ngãi,WinMart,Horeca,2,4,,2024-02-18
2532,WinMart Hải Dương,WinMart,MT,1,2,,2023-02-01
2533,WinMart TP.HCM,WinMart,MT,3,6,,2023-08-24
2534,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-01-25
2535,WinMart Hưng Yên,WinMart,GT,1,2,,2023-11-06
2536,WinMart Bắc Ninh,WinMart,MT,1,1,,2025-03-06
2537,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2023-04-06
2538,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2021-06-29
2539,WinMart TP.HCM,WinMart,MT,3,6,,2024-08-15
2540,WinMart Long An,WinMart,MT,3,6,,2023-09-12
2541,WinMart+ Bình Dương,WinMart+,GT,3,5,,2024-09-27
2542,WinMart+ Huế,WinMart+,MT,2,4,,2021-03-10
2543,WinMart Long An,WinMart,MT,3,6,,2023-06-01
2544,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2022-12-22
2545,Tạp Hóa Chú Ba - Huế,Partner,GT,2,4,Tạp Hóa Chú Ba,2024-02-09
2546,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2022-02-21
2547,WinMart+ Cần Thơ,WinMart+,GT,3,6,,2023-08-02
2548,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2022-08-30
2549,WinMart+ Bắc Ninh,WinMart+,MT,1,1,,2021-02-15
2550,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,6,,2023-07-17
2551,WinMart+ Hà Nội,WinMart+,GT,1,1,,2024-11-22
2552,WinMart+ Bình Dương,WinMart+,GT,3,6,,2022-01-02
2553,WinMart Đà Nẵng,WinMart,MT,2,4,,2020-12-10
2554,WinMart+ TP.HCM,WinMart+,MT,3,6,,2024-12-09
2555,WinMart Hải Dương,WinMart,MT,1,1,,2022-12-24
2556,WinMart+ Hải Dương,WinMart+,GT,1,2,,2020-11-23
2557,Highlands Coffee - Quảng Ngãi,Partner,GT,2,4,Highlands Coffee,2021-09-08
2558,WinMart Hải Dương,WinMart,GT,1,2,,2021-04-06
2559,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2023-03-19
2560,WinMart Bà Rịa-Vũng Tàu,WinMart,GT,3,5,,2024-12-26
2561,WinMart Huế,WinMart,GT,2,4,,2020-12-23
2562,WinMart+ Huế,WinMart+,MT,2,4,,2023-07-01
2563,WinMart Hưng Yên,WinMart,MT,1,1,,2020-11-12
2564,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2020-09-13
2565,WinMart+ Bình Dương,WinMart+,Horeca,3,5,,2022-05-05
2566,WinMart+ Long An,WinMart+,Horeca,3,5,,2025-05-20
2567,WinMart Huế,WinMart,MT,2,4,,2025-05-06
2568,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2025-03-06
2569,WinMart Quảng Nam,WinMart,MT,2,4,,2021-11-06
2570,WinMart+ Cần Thơ,WinMart+,GT,3,8,,2024-10-31
2571,WinMart Long An,WinMart,GT,3,7,,2023-06-09
2572,WinMart+ Long An,WinMart+,MT,3,7,,2024-02-10
2573,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2021-08-11
2574,WinMart Hưng Yên,WinMart,GT,1,1,,2022-01-30
2575,WinMart+ Long An,WinMart+,MT,3,8,,2023-02-08
2576,WinMart Bình Dương,WinMart,MT,3,5,,2024-05-24
2577,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2023-12-14
2578,Guardian - Bắc Ninh,Partner,MT,1,3,Guardian,2021-08-21
2579,WinMart+ Huế,WinMart+,MT,2,4,,2024-05-29
2580,WinMart Quảng Nam,WinMart,MT,2,4,,2023-07-31
2581,WinMart Bình Dương,WinMart,MT,3,7,,2023-02-04
2582,WinMart Vĩnh Phúc,WinMart,MT,1,1,,2023-09-11
2583,WinMart+ Long An,WinMart+,Horeca,3,7,,2021-04-22
2584,WinMart+ Bắc Ninh,WinMart+,GT,1,2,,2023-04-14
2585,Tạp Hóa Chú Ba - Bà Rịa-Vũng Tàu,Partner,GT,3,6,Tạp Hóa Chú Ba,2024-01-19
2586,WinMart+ Bình Dương,WinMart+,MT,3,5,,2024-04-03
2587,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2023-02-01
2588,WinMart Huế,WinMart,GT,2,4,,2022-01-03
2589,WinMart+ Bắc Ninh,WinMart+,MT,1,1,,2024-04-20
2590,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2020-12-26
2591,WinMart Hưng Yên,WinMart,GT,1,1,,2025-04-25
2592,WinMart Bình Dương,WinMart,GT,3,8,,2022-07-22
2593,Tạp Hóa Chú Ba - Đồng Nai,Partner,MT,3,8,Tạp Hóa Chú Ba,2025-03-18
2594,WinMart Hà Nội,WinMart,MT,1,2,,2024-05-08
2595,The Coffee House - Bà Rịa-Vũng Tàu,Partner,MT,3,7,The Coffee House,2021-12-13
2596,WinMart+ Hà Nội,WinMart+,MT,1,1,,2021-08-06
2597,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-04-18
2598,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2022-10-16
2599,WinMart Hưng Yên,WinMart,Horeca,1,3,,2022-03-26
2600,Bách Hóa Xanh - Quảng Ngãi,Partner,GT,2,4,Bách Hóa Xanh,2022-03-20
2601,Bách Hóa Xanh - Hưng Yên,Partner,GT,1,1,Bách Hóa Xanh,2022-11-04
2602,Tạp Hóa Chú Ba - Hưng Yên,Partner,GT,1,1,Tạp Hóa Chú Ba,2025-01-28
2603,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,GT,3,8,,2023-08-25
2604,WinMart Huế,WinMart,MT,2,4,,2021-03-29
2605,WinMart Quảng Ngãi,WinMart,MT,2,4,,2020-10-07
2606,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-05-30
2607,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2021-09-01
2608,WinMart+ Huế,WinMart+,MT,2,4,,2021-08-01
2609,VinDS - Đồng Nai,Partner,MT,3,8,VinDS,2020-08-02
2610,WinMart Hải Dương,WinMart,MT,1,1,,2023-08-29
2611,WinMart Đà Nẵng,WinMart,GT,2,4,,2021-11-25
2612,WinMart+ TP.HCM,WinMart+,MT,3,8,,2022-04-29
2613,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2024-10-24
2614,WinMart Bắc Ninh,WinMart,MT,1,2,,2020-07-12
2615,Guardian - Huế,Partner,MT,2,4,Guardian,2025-01-06
2616,WinMart+ Long An,WinMart+,MT,3,5,,2021-10-26
2617,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-08-01
2618,WinMart Vĩnh Phúc,WinMart,MT,1,3,,2022-04-11
2619,WinMart Đồng Nai,WinMart,MT,3,5,,2023-08-21
2620,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,7,,2023-03-10
2621,GS25 - TP.HCM,Partner,MT,3,6,GS25,2024-02-28
2622,WinMart+ Cần Thơ,WinMart+,MT,3,8,,2021-10-09
2623,WinMart+ Đồng Nai,WinMart+,GT,3,5,,2023-05-21
2624,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2021-10-27
2625,WinMart+ TP.HCM,WinMart+,MT,3,8,,2024-03-17
2626,WinMart Cần Thơ,WinMart,GT,3,5,,2023-05-29
2627,WinMart+ Long An,WinMart+,MT,3,6,,2025-01-04
2628,WinMart+ Long An,WinMart+,MT,3,6,,2023-05-21
2629,WinMart TP.HCM,WinMart,MT,3,5,,2024-03-13
2630,WinMart Bình Dương,WinMart,MT,3,5,,2021-11-10
2631,WinMart Đà Nẵng,WinMart,MT,2,4,,2022-01-21
2632,WinMart+ Hải Dương,WinMart+,GT,1,3,,2021-05-03
2633,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2024-05-01
2634,WinMart Bình Dương,WinMart,MT,3,6,,2022-10-16
2635,Ministop - Bà Rịa-Vũng Tàu,Partner,GT,3,7,Ministop,2023-12-02
2636,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2021-04-09
2637,WinMart+ Bắc Ninh,WinMart+,MT,1,3,,2025-01-19
2638,WinMart Hưng Yên,WinMart,MT,1,3,,2024-07-03
2639,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2021-05-21
2640,Ministop - Đồng Nai,Partner,MT,3,7,Ministop,2021-12-05
2641,FamilyMart - Bắc Ninh,Partner,GT,1,1,FamilyMart,2020-08-04
2642,WinMart Đà Nẵng,WinMart,MT,2,4,,2023-10-04
2643,WinMart Long An,WinMart,MT,3,7,,2024-10-02
2644,WinMart+ Huế,WinMart+,MT,2,4,,2022-09-29
2645,WinMart Cần Thơ,WinMart,MT,3,7,,2022-07-11
2646,WinMart Quảng Ngãi,WinMart,GT,2,4,,2021-11-22
2647,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2022-02-12
2648,WinMart+ Hà Nội,WinMart+,MT,1,1,,2024-05-03
2649,WinMart+ Cần Thơ,WinMart+,Horeca,3,5,,2022-10-19
2650,WinMart Đồng Nai,WinMart,MT,3,7,,2020-07-26
2651,The Coffee House - Quảng Nam,Partner,MT,2,4,The Coffee House,2021-03-17
2652,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2021-02-14
2653,WinMart+ Huế,WinMart+,MT,2,4,,2022-10-19
2654,WinMart+ Hải Dương,WinMart+,MT,1,2,,2020-10-11
2655,WinMart Bình Dương,WinMart,MT,3,8,,2022-12-01
2656,WinMart+ TP.HCM,WinMart+,MT,3,5,,2021-04-08
2657,WinMart+ Vĩnh Phúc,WinMart+,GT,1,2,,2021-10-05
2658,Highlands Coffee - Đồng Nai,Partner,MT,3,6,Highlands Coffee,2021-08-07
2659,VinDS - Hà Nội,Partner,MT,1,2,VinDS,2024-12-07
2660,WinMart Bắc Ninh,WinMart,GT,1,2,,2021-06-12
2661,WinMart Quảng Nam,WinMart,MT,2,4,,2023-01-18
2662,WinMart Đà Nẵng,WinMart,MT,2,4,,2021-06-21
2663,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2021-01-07
2664,WinMart Đà Nẵng,WinMart,MT,2,4,,2025-04-12
2665,WinMart Đồng Nai,WinMart,MT,3,8,,2024-01-15
2666,WinMart+ Long An,WinMart+,MT,3,6,,2023-08-05
2667,WinMart Quảng Nam,WinMart,Horeca,2,4,,2020-08-16
2668,WinMart Huế,WinMart,GT,2,4,,2020-07-22
2669,WinMart TP.HCM,WinMart,GT,3,6,,2025-01-03
2670,WinMart Hưng Yên,WinMart,Horeca,1,1,,2021-09-16
2671,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,6,,2024-04-18
2672,WinMart+ Bình Dương,WinMart+,GT,3,5,,2025-01-04
2673,WinMart Long An,WinMart,MT,3,5,,2022-09-25
2674,Ministop - Quảng Nam,Partner,MT,2,4,Ministop,2023-07-25
2675,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2020-10-01
2676,WinMart Hưng Yên,WinMart,GT,1,2,,2023-07-04
2677,WinMart+ TP.HCM,WinMart+,MT,3,5,,2021-05-07
2678,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,7,,2020-12-17
2679,WinMart+ Long An,WinMart+,MT,3,7,,2020-06-24
2680,VinDS - Hải Dương,Partner,GT,1,3,VinDS,2020-06-23
2681,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2024-11-30
2682,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2024-08-23
2683,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2024-04-16
2684,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-07-25
2685,WinMart+ Huế,WinMart+,MT,2,4,,2021-03-28
2686,WinMart+ TP.HCM,WinMart+,GT,3,7,,2023-06-28
2687,WinMart+ Hà Nội,WinMart+,GT,1,2,,2024-06-13
2688,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,6,,2024-02-20
2689,WinMart+ Cần Thơ,WinMart+,MT,3,8,,2024-07-26
2690,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2020-08-26
2691,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2021-11-17
2692,WinMart+ Cần Thơ,WinMart+,GT,3,5,,2020-09-01
2693,WinMart Đồng Nai,WinMart,GT,3,6,,2020-09-14
2694,Bách Hóa Xanh - Huế,Partner,Horeca,2,4,Bách Hóa Xanh,2024-04-17
2695,Circle K - Đà Nẵng,Partner,MT,2,4,Circle K,2023-10-12
2696,WinMart Hà Nội,WinMart,MT,1,2,,2020-09-10
2697,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2022-08-05
2698,The Coffee House - Huế,Partner,GT,2,4,The Coffee House,2022-01-12
2699,Co.op Food - Đà Nẵng,Partner,GT,2,4,Co.op Food,2024-03-19
2700,WinMart Đồng Nai,WinMart,MT,3,7,,2025-05-20
2701,FamilyMart - Cần Thơ,Partner,GT,3,8,FamilyMart,2020-09-16
2702,Co.op Food - Đồng Nai,Partner,MT,3,5,Co.op Food,2025-04-10
2703,WinMart+ Bình Dương,WinMart+,MT,3,6,,2025-04-03
2704,The Coffee House - Cần Thơ,Partner,Horeca,3,8,The Coffee House,2023-08-21
2705,WinMart Quảng Nam,WinMart,Horeca,2,4,,2022-10-15
2706,WinMart+ Huế,WinMart+,GT,2,4,,2024-03-04
2707,The Coffee House - Cần Thơ,Partner,MT,3,8,The Coffee House,2020-07-15
2708,WinMart+ TP.HCM,WinMart+,GT,3,8,,2020-12-14
2709,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2021-12-11
2710,Co.op Food - Bình Dương,Partner,MT,3,7,Co.op Food,2021-01-27
2711,WinMart Long An,WinMart,GT,3,6,,2025-01-04
2712,WinMart Quảng Nam,WinMart,GT,2,4,,2023-11-27
2713,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2020-06-24
2714,Satra Foods - Quảng Ngãi,Partner,MT,2,4,Satra Foods,2024-10-12
2715,Co.op Food - Bình Dương,Partner,MT,3,6,Co.op Food,2023-02-02
2716,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2024-03-05
2717,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2023-08-02
2718,WinMart Hà Nội,WinMart,MT,1,1,,2021-01-16
2719,WinMart Vĩnh Phúc,WinMart,Horeca,1,2,,2022-06-12
2720,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2023-07-23
2721,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2024-02-03
2722,WinMart Đà Nẵng,WinMart,GT,2,4,,2021-11-06
2723,WinMart+ Long An,WinMart+,MT,3,8,,2023-12-06
2724,WinMart Đà Nẵng,WinMart,GT,2,4,,2023-10-24
2725,Highlands Coffee - Bình Dương,Partner,MT,3,7,Highlands Coffee,2023-04-12
2726,WinMart+ Hà Nội,WinMart+,MT,1,2,,2025-03-15
2727,VinDS - Bắc Ninh,Partner,MT,1,3,VinDS,2022-09-11
2728,WinMart Bắc Ninh,WinMart,GT,1,2,,2023-06-08
2729,WinMart+ Bình Dương,WinMart+,MT,3,5,,2021-11-26
2730,Highlands Coffee - Vĩnh Phúc,Partner,MT,1,1,Highlands Coffee,2022-03-17
2731,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2025-04-18
2732,WinMart Quảng Nam,WinMart,GT,2,4,,2024-06-07
2733,WinMart Đồng Nai,WinMart,MT,3,5,,2024-09-28
2734,WinMart Quảng Nam,WinMart,MT,2,4,,2023-11-19
2735,WinMart Huế,WinMart,MT,2,4,,2021-09-28
2736,WinMart Quảng Ngãi,WinMart,MT,2,4,,2021-11-25
2737,WinMart Cần Thơ,WinMart,GT,3,7,,2022-02-25
2738,Satra Foods - Bình Dương,Partner,MT,3,6,Satra Foods,2020-10-22
2739,WinMart+ Cần Thơ,WinMart+,MT,3,5,,2021-09-12
2740,WinMart+ Hải Dương,WinMart+,MT,1,3,,2021-04-08
2741,WinMart Bắc Ninh,WinMart,MT,1,2,,2020-07-26
2742,WinMart Bình Dương,WinMart,GT,3,5,,2023-06-16
2743,The Coffee House - Bình Dương,Partner,MT,3,6,The Coffee House,2022-11-19
2744,WinMart+ Hải Dương,WinMart+,GT,1,1,,2021-01-18
2745,WinMart Đồng Nai,WinMart,GT,3,5,,2020-10-09
2746,WinMart+ Hà Nội,WinMart+,MT,1,1,,2024-03-18
2747,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-05-20
2748,WinMart+ Hà Nội,WinMart+,MT,1,3,,2022-04-13
2749,VinDS - Quảng Nam,Partner,MT,2,4,VinDS,2020-09-24
2750,WinMart+ Huế,WinMart+,MT,2,4,,2023-04-05
2751,WinMart+ Hà Nội,WinMart+,Horeca,1,3,,2024-11-05
2752,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-04-07
2753,WinMart Bắc Ninh,WinMart,MT,1,2,,2020-12-28
2754,Circle K - Bắc Ninh,Partner,MT,1,2,Circle K,2024-01-27
2755,WinMart TP.HCM,WinMart,MT,3,7,,2023-03-18
2756,WinMart Quảng Nam,WinMart,MT,2,4,,2023-09-09
2757,WinMart+ Bắc Ninh,WinMart+,GT,1,1,,2022-01-16
2758,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2024-04-21
2759,WinMart+ Hải Dương,WinMart+,MT,1,3,,2022-07-29
2760,The Coffee House - Cần Thơ,Partner,MT,3,6,The Coffee House,2022-04-23
2761,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2024-08-29
2762,WinMart Bình Dương,WinMart,GT,3,6,,2023-02-03
2763,WinMart Bình Dương,WinMart,GT,3,7,,2024-10-16
2764,WinMart Hưng Yên,WinMart,Horeca,1,3,,2024-12-22
2765,Satra Foods - Hà Nội,Partner,MT,1,3,Satra Foods,2023-11-09
2766,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2025-05-16
2767,WinMart+ Huế,WinMart+,GT,2,4,,2020-10-19
2768,WinMart Hưng Yên,WinMart,GT,1,2,,2022-05-11
2769,WinMart+ Hà Nội,WinMart+,Horeca,1,1,,2023-06-18
2770,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2020-12-29
2771,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2020-10-02
2772,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2023-08-05
2773,WinMart Bắc Ninh,WinMart,Horeca,1,3,,2023-09-03
2774,WinMart Bình Dương,WinMart,MT,3,6,,2021-08-09
2775,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2020-12-03
2776,Co.op Food - Bà Rịa-Vũng Tàu,Partner,MT,3,6,Co.op Food,2021-02-17
2777,FamilyMart - Bà Rịa-Vũng Tàu,Partner,GT,3,6,FamilyMart,2021-01-07
2778,GS25 - Đà Nẵng,Partner,MT,2,4,GS25,2024-10-28
2779,WinMart Cần Thơ,WinMart,MT,3,7,,2021-12-31
2780,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2021-03-24
2781,WinMart Bà Rịa-Vũng Tàu,WinMart,Horeca,3,8,,2022-02-13
2782,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2024-02-21
2783,WinMart+ Bình Dương,WinMart+,MT,3,6,,2023-04-30
2784,WinMart+ Hải Dương,WinMart+,MT,1,1,,2025-04-05
2785,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2020-08-22
2786,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-03-24
2787,WinMart Đồng Nai,WinMart,MT,3,6,,2021-11-09
2788,WinMart Huế,WinMart,GT,2,4,,2025-01-30
2789,WinMart+ TP.HCM,WinMart+,GT,3,6,,2025-04-08
2790,Guardian - Đà Nẵng,Partner,GT,2,4,Guardian,2020-11-11
2791,WinMart+ TP.HCM,WinMart+,GT,3,5,,2024-03-21
2792,WinMart Hà Nội,WinMart,MT,1,2,,2023-12-20
2793,WinMart+ Hải Dương,WinMart+,MT,1,1,,2021-04-23
2794,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2023-07-29
2795,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2020-08-09
2796,Highlands Coffee - Bà Rịa-Vũng Tàu,Partner,MT,3,7,Highlands Coffee,2024-07-07
2797,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,8,,2021-09-09
2798,WinMart+ Cần Thơ,WinMart+,GT,3,5,,2021-09-24
2799,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2023-07-07
2800,WinMart+ Cần Thơ,WinMart+,MT,3,7,,2021-08-17
2801,WinMart+ Huế,WinMart+,MT,2,4,,2021-09-14
2802,WinMart Long An,WinMart,Horeca,3,6,,2021-09-28
2803,Circle K - Huế,Partner,MT,2,4,Circle K,2022-09-10
2804,WinMart Đà Nẵng,WinMart,GT,2,4,,2022-01-13
2805,WinMart+ Hưng Yên,WinMart+,GT,1,2,,2023-08-05
2806,WinMart Hải Dương,WinMart,MT,1,1,,2025-01-26
2807,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2024-12-14
2808,WinMart Vĩnh Phúc,WinMart,MT,1,1,,2020-07-01
2809,WinMart Long An,WinMart,MT,3,8,,2024-04-23
2810,WinMart+ Huế,WinMart+,MT,2,4,,2022-12-05
2811,Bách Hóa Xanh - Huế,Partner,MT,2,4,Bách Hóa Xanh,2023-01-21
2812,Satra Foods - Bắc Ninh,Partner,MT,1,2,Satra Foods,2023-10-11
2813,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-01-05
2814,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2020-12-11
2815,Guardian - Long An,Partner,GT,3,7,Guardian,2021-06-10
2816,WinMart+ Huế,WinMart+,MT,2,4,,2023-05-14
2817,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2021-04-10
2818,WinMart TP.HCM,WinMart,Horeca,3,8,,2022-10-10
2819,Guardian - Đà Nẵng,Partner,MT,2,4,Guardian,2025-03-13
2820,WinMart Hải Dương,WinMart,MT,1,2,,2020-10-17
2821,Tạp Hóa Chú Ba - Long An,Partner,MT,3,8,Tạp Hóa Chú Ba,2022-11-11
2822,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2023-09-02
2823,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-08-10
2824,WinMart+ Huế,WinMart+,MT,2,4,,2021-06-24
2825,WinMart+ Đồng Nai,WinMart+,GT,3,6,,2020-11-06
2826,The Coffee House - Long An,Partner,GT,3,8,The Coffee House,2024-04-21
2827,WinMart+ Bắc Ninh,WinMart+,GT,1,3,,2022-06-30
2828,FamilyMart - Long An,Partner,Horeca,3,5,FamilyMart,2020-06-18
2829,WinMart+ Đồng Nai,WinMart+,GT,3,7,,2021-09-02
2830,WinMart+ Hà Nội,WinMart+,GT,1,1,,2022-11-01
2831,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2020-09-29
2832,WinMart Quảng Ngãi,WinMart,GT,2,4,,2023-03-15
2833,WinMart+ Đồng Nai,WinMart+,MT,3,6,,2024-04-27
2834,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2024-10-11
2835,WinMart Bà Rịa-Vũng Tàu,WinMart,GT,3,6,,2024-11-26
2836,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2022-06-01
2837,WinMart+ Huế,WinMart+,GT,2,4,,2023-11-29
2838,WinMart+ Bình Dương,WinMart+,Horeca,3,5,,2023-02-04
2839,FamilyMart - Bà Rịa-Vũng Tàu,Partner,GT,3,5,FamilyMart,2022-06-25
2840,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2025-01-25
2841,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2021-04-14
2842,WinMart+ Đồng Nai,WinMart+,Horeca,3,7,,2024-06-20
2843,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2020-06-24
2844,Co.op Food - Bắc Ninh,Partner,MT,1,2,Co.op Food,2023-02-07
2845,WinMart+ Cần Thơ,WinMart+,GT,3,8,,2021-07-22
2846,WinMart+ Bắc Ninh,WinMart+,MT,1,3,,2020-08-16
2847,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,8,,2021-02-25
2848,WinMart+ Đồng Nai,WinMart+,GT,3,8,,2023-09-18
2849,Ministop - Hà Nội,Partner,MT,1,2,Ministop,2023-08-31
2850,WinMart Đà Nẵng,WinMart,MT,2,4,,2023-11-06
2851,Bách Hóa Xanh - Vĩnh Phúc,Partner,GT,1,1,Bách Hóa Xanh,2022-02-22
2852,WinMart Bắc Ninh,WinMart,Horeca,1,1,,2023-08-02
2853,WinMart Bình Dương,WinMart,GT,3,8,,2024-12-26
2854,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2020-06-29
2855,WinMart+ Vĩnh Phúc,WinMart+,GT,1,2,,2024-03-17
2856,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2021-09-15
2857,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2020-12-15
2858,WinMart Đồng Nai,WinMart,GT,3,5,,2021-08-30
2859,Co.op Food - Vĩnh Phúc,Partner,MT,1,1,Co.op Food,2022-01-09
2860,Ministop - Đà Nẵng,Partner,MT,2,4,Ministop,2022-03-27
2861,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2024-10-15
2862,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2024-06-26
2863,WinMart Vĩnh Phúc,WinMart,GT,1,3,,2023-11-10
2864,WinMart+ TP.HCM,WinMart+,MT,3,6,,2024-07-13
2865,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2021-09-26
2866,WinMart+ Hà Nội,WinMart+,MT,1,2,,2024-10-16
2867,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2022-01-29
2868,WinMart Quảng Nam,WinMart,Horeca,2,4,,2024-04-27
2869,WinMart Bình Dương,WinMart,MT,3,6,,2022-01-07
2870,WinMart Long An,WinMart,MT,3,8,,2023-11-05
2871,WinMart+ Quảng Nam,WinMart+,Horeca,2,4,,2022-10-03
2872,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2024-11-30
2873,WinMart Huế,WinMart,GT,2,4,,2021-07-04
2874,Circle K - Quảng Ngãi,Partner,MT,2,4,Circle K,2023-12-02
2875,WinMart+ Hà Nội,WinMart+,MT,1,2,,2024-07-10
2876,FamilyMart - Hà Nội,Partner,MT,1,3,FamilyMart,2024-06-25
2877,WinMart Bà Rịa-Vũng Tàu,WinMart,GT,3,8,,2024-01-31
2878,Satra Foods - Vĩnh Phúc,Partner,GT,1,2,Satra Foods,2022-03-15
2879,WinMart Huế,WinMart,MT,2,4,,2023-05-20
2880,WinMart+ Hải Dương,WinMart+,MT,1,3,,2020-11-10
2881,WinMart+ TP.HCM,WinMart+,MT,3,7,,2024-01-27
2882,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2022-09-18
2883,WinMart Bắc Ninh,WinMart,MT,1,2,,2022-01-26
2884,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2020-06-30
